Id,Predicted
0,50.86618499295963
1,66.6652280798606
2,66.74925130477848
3,49.77347095670333
4,17.32608705078354
5,66.58952330575686
6,33.270066613254286
7,33.66682121388134
8,34.17224228936105
9,35.40545168821003
10,66.46600216229845
11,49.90934380910172
12,50.793551704845655
13,33.95419371048056
14,50.966635647656375
15,66.9371069402135
16,52.71188803269792
17,50.33091284681519
18,66.36829610790681
19,65.8425420068257
20,82.06281953059894
21,34.27902750873819
22,49.81458105401129
23,68.07030236921082
24,51.50370445400269
25,50.39390265208149
26,34.85260815243378
27,51.71281578014975
28,35.62372177351569
29,35.729986001407035
30,34.00488964781548
31,67.33494005051489
32,66.83124919198863
33,49.906444979727645
34,34.236496692622474
35,33.32998049396963
36,51.12770152575589
37,49.566666434127534
38,33.94810349939164
39,50.09610659386223
40,49.479247437699975
41,49.86495642764696
42,49.50167181092298
43,83.6049352633564
44,50.02358401467617
45,50.77775180522159
46,49.62469626939707
47,49.99364314119069
48,83.85030311061537
49,33.581803802213955
50,49.62469626939707
51,66.62590422777365
52,50.09337451981784
53,50.44473306427785
54,50.86618499295963
55,50.9991434170916
56,67.20040606554647
57,51.3749107150057
58,50.75512146526414
59,66.9371069402135
60,34.40040959667968
61,50.1452100160442
62,49.92081138105496
63,35.51906467721938
64,66.2401036179749
65,19.28515197781781
66,66.33014078165219
67,50.461866321892735
68,49.61288609721809
69,50.94233389667394
70,66.45712310885972
71,34.45469494073663
72,33.55794593231618
73,50.600933669693504
74,50.52076227975411
75,34.25406454166813
76,50.86618499295963
77,82.68804745744349
78,34.37448256568717
79,65.43675340678996
80,66.1962357115728
81,65.56055913195908
82,52.17745061880768
83,34.12770651143256
84,50.14883935444706
85,34.16162510465146
86,52.616847492429095
87,36.13736530449256
88,50.0137913862506
89,50.106885323704965
90,34.484789294969
91,50.20183054628076
92,34.21249190202374
93,34.41950468500622
94,66.2657296519775
95,36.807224912662896
96,51.55065726947156
97,51.50274499591787
98,50.11204983671122
99,66.15347921589381
100,33.849667121188254
101,33.15005781014403
102,67.08926570978281
103,52.0098195547924
104,51.64460067518159
105,49.90813971508899
106,49.93061803231944
107,34.50469243544818
108,49.46061086885069
109,34.94116176494294
110,66.41384687031503
111,33.000629407614504
112,34.24091191096519
113,50.62988528123089
114,49.61057866818877
115,35.176742349423776
116,68.17211176412903
117,65.45868461750149
118,33.37915022889935
119,49.88767457768551
120,33.206259918673595
121,67.85406790653765
122,34.79149654236254
123,50.69948459681767
124,50.42002879120715
125,19.47703637958428
126,51.63962795534034
127,49.643589343582846
128,34.27902750873819
129,34.45061002120448
130,49.58327801945253
131,51.593388608917465
132,33.42769825223254
133,34.09886082623746
134,50.98470968852424
135,50.153955525373895
136,34.52504619007784
137,33.45447662240259
138,34.09918323427388
139,49.38651483158801
140,50.40843277571807
141,51.55065726947156
142,66.66432347999421
143,34.11129416549172
144,49.76146899219744
145,66.03917239581081
146,33.20450440618765
147,49.35727546109739
148,49.80093906411234
149,49.79731125235416
150,49.07116616447512
151,50.83340929982876
152,49.63842367671487
153,50.52522981307379
154,49.88978966127124
155,33.27575853123401
156,50.44032046208463
157,51.062249700663486
158,49.300046724561206
159,51.14543438849333
160,51.1424990948125
161,50.69765349611337
162,50.11717198291606
163,65.93522998128066
164,66.10464238133225
165,50.92994677015383
166,66.37445788906862
167,33.798899031933466
168,19.47703637958428
169,49.94128044781556
170,50.657486132425376
171,18.404816883281384
172,35.190834087128806
173,50.87542453179385
174,34.741053321980914
175,67.66648563602702
176,33.71698759111274
177,51.307768776639264
178,51.20147895695801
179,50.38243516899848
180,33.197298704611946
181,50.23468229696791
182,33.48691524808912
183,51.50251623018293
184,33.558247318979255
185,65.78767199932787
186,81.89003645059
187,49.58024713278314
188,49.70196507944068
189,49.700549214273245
190,34.116394957934574
191,67.44515545332006
192,84.36686999060315
193,34.40040959667968
194,51.16101049329409
195,50.81942738193744
196,66.76790353172541
197,49.94899543300305
198,50.65661848648836
199,82.58994912529035
200,66.57253226584797
201,65.81431795632572
202,51.36791821664025
203,50.328800543691386
204,34.38463950913781
205,83.33993721526124
206,50.0233469592119
207,49.99457015329641
208,33.37786409956072
209,50.11596177362162
210,33.87657242246048
211,33.08209384649795
212,51.16101049329409
213,82.98583759647255
214,35.43340967015903
215,50.670146228797066
216,51.17944269206712
217,67.85595435201498
218,66.33172829342972
219,51.423353427382864
220,50.39390265208149
221,34.366004578299126
222,33.966185341893514
223,51.1040232028186
224,50.51322248312714
225,34.7742299071693
226,34.57703716600525
227,50.467713988315225
228,35.70359848578438
229,52.06489739959219
230,67.090937540682
231,68.07030236921082
232,33.93407647174758
233,82.5395315976876
234,67.30258188108509
235,34.043200032875376
236,33.73780877821311
237,35.126325676539125
238,50.533350264899
239,52.09235080747852
240,66.76790353172541
241,49.67693634750681
242,83.00095910281078
243,66.06633247884268
244,66.46573713547626
245,34.50888492281795
246,82.91715514702058
247,50.76857678303743
248,49.95296231356913
249,49.44455047334187
250,50.57625622587069
251,50.82995438799887
252,67.20040606554647
253,34.13050985785204
254,49.94128044781556
255,66.5255893048209
256,66.57253226584797
257,50.60872378344084
258,66.38785925967781
259,51.41879774894888
260,51.331243232439085
261,33.08997980483653
262,49.89845622852865
263,49.16828946884957
264,33.40984214807462
265,50.46448729831966
266,33.55794593231618
267,66.09691684640924
268,67.12118263406593
269,50.46448729831966
270,50.38243516899848
271,16.61770648124049
272,49.150326399771984
273,34.71678872259263
274,50.42002879120715
275,50.41326006477335
276,49.57616204346022
277,66.89639974007547
278,33.450976697185894
279,16.757635685971167
280,34.699162957157014
281,67.30925059965732
282,33.37915022889935
283,66.57253226584797
284,34.0637128336445
285,49.30117603060722
286,50.39764032044446
287,50.15649625385216
288,33.59057915751912
289,33.67535734157249
290,67.090937540682
291,50.57873029678667
292,51.64460067518159
293,37.048363218799366
294,49.90374969528297
295,49.404807755234245
296,65.63807852454364
297,50.98197038853801
298,82.58580547131727
299,66.9371069402135
300,49.811443561705495
301,49.75414149051681
302,50.02120798427213
303,66.78495399816549
304,49.63842367671487
305,49.700549214273245
306,50.743821567002186
307,49.75414149051681
308,66.63486090095367
309,50.70013760451163
310,49.65988005806668
311,35.721427066582706
312,67.04016657116108
313,67.08318829925769
314,49.139122221533455
315,49.36629608260869
316,16.89546498858647
317,49.46697261396896
318,83.00095910281078
319,33.37404042304732
320,50.9991434170916
321,49.3178323032635
322,34.953147648626604
323,49.45705597868731
324,50.01242804635473
325,65.89052803914369
326,66.24769694230645
327,49.36629608260869
328,49.99364314119069
329,49.89845622852865
330,49.07116616447512
331,33.28603060428421
332,66.50584963331731
333,34.10237956039952
334,16.81384553834156
335,50.389758632555626
336,34.5105127130564
337,50.54885375505822
338,50.89713398807055
339,81.83111777400218
340,50.59866106665921
341,51.10622273044172
342,33.28171122072512
343,50.20115120912377
344,35.92044915996176
345,33.4754792870831
346,34.850419205034235
347,50.11717198291606
348,33.766981387503094
349,34.14893635585967
350,50.51322248312714
351,66.02489035848403
352,49.57616204346022
353,50.39833394605597
354,34.953147648626604
355,65.43675340678996
356,49.49848253919424
357,49.87365964548325
358,66.78495399816549
359,33.78819388324235
360,65.88466070590611
361,65.81687637449805
362,34.85260815243378
363,51.51603697305237
364,83.56965858469121
365,49.67693634750681
366,66.6633793682766
367,34.62662596168142
368,66.57253226584797
369,51.19215344705884
370,49.91087781367725
371,49.479247437699975
372,51.17141263953353
373,50.02120798427213
374,33.39281627927649
375,36.13736530449256
376,51.24741267763015
377,34.424204154424864
378,34.649205472988605
379,65.8789239998271
380,51.310125480647
381,66.57353349414946
382,66.10464238133225
383,67.31499018492765
384,37.56434302445978
385,51.3635750445774
386,49.60636318114041
387,49.32924223356719
388,49.5112096161541
389,49.69423427168974
390,52.71188803269792
391,33.558247318979255
392,66.18955106261049
393,33.916488676566864
394,66.97002963805633
395,51.05814546434466
396,49.95296231356913
397,50.392707239321645
398,50.00605119569028
399,35.80026445520152
400,16.61770648124049
401,34.8375158662033
402,35.647833750258826
403,16.81384553834156
